Transaction ID,Customer ID,Payment_Mode
10048710,2333,Card
10048711,2379,Card
10048712,1435,Card
10048713,270,Card
10048714,2441,Cash
10048715,1453,Card
10048716,1170,Card
10048717,476,Card
10048718,54,Cash
10048719,2775,Card
10048720,2720,Card
10048721,1155,Cash
10048722,481,Card
10048723,1498,Card
10048724,1285,Card
10048725,2225,Cash
10048726,2532,Card
10048727,2149,Card
10048728,2152,Card
10048729,2593,Card
10048730,1492,Card
10048731,1798,Card
10048732,1681,Cash
10048733,929,Card
10048734,318,Card
10048735,1969,Card
10048736,299,Card
10048737,2600,Card
10048738,2307,Cash
10048739,708,Cash
10048740,1251,Card
10048741,2273,Card
10048742,2666,Cash
10048743,699,Cash
10048744,1427,Card
10048745,1252,Cash
10048746,1926,Card
10048747,473,Card
10048748,463,Card
10048749,1698,Cash
10048750,1055,Card
10048751,763,Cash
10048752,952,Cash
10048753,385,Cash
10048754,2540,Card
10048755,172,Card
10048756,180,Cash
10048757,1693,Card
10048758,1181,Cash
10048759,2366,Cash
10048760,2733,Card
10048761,286,Cash
10048762,1082,Card
10048763,607,Card
10048764,378,Card
10048765,1422,Cash
10048766,474,Card
10048767,2438,Card
10048768,15630,Card
10048769,17946,Cash
10048770,16082,Card
10048771,16985,Cash
10048772,16946,Card
10048773,15593,Card
10048774,17226,Card
10048775,16948,Cash
10048776,15370,Card
10048777,17751,Card
10048778,15101,Card
10048779,15386,Cash
10048780,16449,Cash
10048781,22940,Card
10048782,22492,Card
10048783,21227,Card
10048784,21374,Cash
10048785,21456,Card
10048786,23937,Cash
10048787,48165,Card
10048788,49932,Card
10048789,49646,Card
10048790,49129,Card
10048791,46452,Cash
10048792,46749,Card
10048793,47485,Card
10048794,45898,Cash
10048795,20920,Card
10048796,18787,Card
10048797,19761,Cash
10048798,19437,Card
10048799,18097,Card
10048800,18928,Card
10048801,18745,Cash
10048802,18363,Cash
10048803,19985,Card
10048804,18964,Card
10048805,19505,Cash
10048806,20420,Cash
10048807,20048,Card
10048808,19762,Cash
10048809,19772,Cash
10048810,20730,Cash
10048811,19717,Card
10048812,18901,Cash
10048813,19569,Card
10048814,19488,Card
10048815,19576,Card
10048816,18482,Card
10048817,18223,Card
10048818,19365,Cash
10048819,20306,Cash
10048820,18998,Cash
10048821,20219,Cash
10048822,19007,Cash
10048823,18563,Cash
10048824,18128,Card
10048825,19285,Cash
10048826,18167,Cash
10048827,20873,Cash
10048828,18944,Cash
10048829,19824,Card
10048830,19704,Card
10048831,19776,Cash
10048832,18107,Card
10048833,20703,Card
10048834,18850,Card
10048835,20809,Cash
10048836,19105,Card
10048837,20971,Cash
10048838,18814,Cash
10048839,19594,Cash
10048840,20456,Cash
10048841,20376,Card
10048842,20028,Card
10048843,18712,Cash
10048844,18120,Card
10048845,18930,Card
10048846,19262,Cash
10048847,20584,Card
10048848,19218,Cash
10048849,20368,Cash
10048850,20081,Card
10048851,20682,Cash
10048852,18627,Cash
10048853,42534,Cash
10048854,44696,Card
10048855,42342,Card
10048856,44550,Cash
10048857,44465,Cash
10048858,44270,Card
10048859,43419,Card
10048860,44823,Card
10048861,43943,Cash
10048862,44929,Card
10048863,42910,Card
10048864,43100,Card
10048865,44391,Card
10048866,42062,Card
10048867,44194,Card
10048868,43551,Cash
10048869,44765,Card
10048870,42303,Card
10048871,43773,Card
10048872,44940,Card
10048873,42314,Card
10048874,44270,Cash
10048875,42233,Card
10048876,43396,Cash
10048877,42825,Card
10048878,42157,Card
10048879,42077,Card
10048880,42428,Cash
10048881,42155,Card
10048882,42600,Card
10048883,44649,Card
10048884,43760,Cash
10048885,42874,Card
10048886,43087,Card
10048887,42433,Card
10048888,44869,Card
10048889,43191,Cash
10048890,44659,Cash
10048891,44892,Card
10048892,43441,Cash
10048893,42339,Card
10048894,42838,Card
10048895,44171,Card
10048896,42479,Card
10048897,44119,Cash
10048898,43410,Card
10048899,42701,Cash
10048900,44998,Card
10048901,42084,Card
10048902,43288,Card
10048903,43328,Cash
10048904,42679,Cash
10048905,44853,Cash
10048906,44209,Cash
10048907,42419,Cash
10048908,43772,Cash
10048909,43573,Cash
10048910,44250,Cash
10048911,43110,Card
10048912,43428,Cash
10048913,43855,Card
10048914,43069,Cash
10048915,44330,Cash
10048916,44795,Cash
10048917,43570,Card
10048918,43469,Card
10048919,44519,Cash
10048920,42134,Card
10048921,42729,Card
10048922,43998,Card
10048923,44853,Card
10048924,43755,Cash
10048925,43346,Card
10048926,42057,Cash
10048927,44307,Cash
10048928,44490,Cash
10048929,44373,Cash
10048930,43879,Card
10048931,42958,Cash
10048932,44935,Card
10048933,43592,Card
10048934,44660,Card
10048935,43287,Card
10048936,42009,Card
10048937,43787,Card
10048938,42165,Card
10048939,43411,Card
10048940,42123,Card
10048941,42758,Card
10048942,43465,Card
10048943,44596,Cash
10048944,43054,Cash
10048945,42261,Card
10048946,43061,Card
10048947,44563,Card
10048948,43449,Cash
10048949,43492,Card
10048950,42336,Card
10048951,43935,Card
10048952,42753,Cash
10048953,42679,Cash
10048954,43909,Card
10048955,42585,Cash
10048956,42524,Cash
10048957,42814,Cash
10048958,42237,Cash
10048959,43785,Card
10048960,42590,Card
10048961,42208,Card
10048962,42616,Card
10048963,42258,Cash
10048964,43122,Cash
10048965,42091,Card
10048966,44230,Cash
10048967,42386,Cash
10048968,44703,Cash
10048969,43833,Card
10048970,42425,Cash
10048971,42354,Card
10048972,42428,Card
10048973,43881,Cash
10048974,44289,Cash
10048975,43262,Card
10048976,44303,Card
10048977,43767,Card
10048978,44629,Cash
10048979,44700,Card
10048980,44534,Card
10048981,44526,Card
10048982,42375,Card
10048983,42246,Card
10048984,42590,Card
10048985,44528,Card
10048986,44235,Card
10048987,42430,Card
10048988,43741,Cash
10048989,42601,Cash
10048990,44166,Card
10048991,42597,Card
10048992,43342,Card
10048993,44526,Cash
10048994,43263,Card
10048995,42642,Card
10048996,42085,Cash
10048997,44722,Card
10048998,43521,Cash
10048999,43875,Card
10049000,42173,Cash
10049001,44067,Cash
10049002,44329,Cash
10049003,44873,Card
10049004,43488,Cash
10049005,42048,Card
10049006,44688,Cash
10049007,43014,Cash
10049008,43072,Card
10049009,42890,Card
10049010,44089,Card
10049011,43480,Cash
10049012,43683,Card
10049013,43489,Cash
10049014,43960,Cash
10049015,44307,Cash
10049016,44921,Cash
10049017,43970,Card
10049018,42253,Card
10049019,44578,Cash
10049020,44257,Cash
10049021,44183,Card
10049022,44438,Card
10049023,43141,Card
10049024,44461,Card
10049025,44302,Card
10049026,44842,Card
10049027,42418,Card
10049028,44000,Cash
10049029,43494,Card
10049030,44690,Card
10049031,43042,Card
10049032,43057,Card
10049033,44480,Card
10049034,44367,Card
10049035,43543,Card
10049036,42718,Cash
10049037,42425,Cash
10049038,43204,Card
10049039,42385,Card
10049040,43903,Cash
10049041,42884,Card
10049042,43692,Card
10049043,43703,Cash
10049044,44470,Cash
10049045,43298,Card
10049046,43333,Cash
10049047,42511,Cash
10049048,42584,Card
10049049,43877,Cash
10049050,43417,Card
10049051,43671,Card
10049052,44861,Card
10049053,43738,Card
10049054,42506,Card
10049055,43684,Cash
10049056,44767,Card
10049057,44803,Cash
10049058,43644,Card
10049059,44470,Card
10049060,42796,Card
10049061,43985,Cash
10049062,42636,Cash
10049063,43777,Card
10049064,44960,Cash
10049065,42612,Card
10049066,43778,Card
10049067,43550,Card
10049068,43996,Card
10049069,44533,Card
10049070,42717,Card
10049071,43001,Card
10049072,43613,Cash
10049073,42734,Card
10049074,42928,Card
10049075,42443,Cash
10049076,43354,Cash
10049077,43008,Card
10049078,44732,Cash
10049079,42612,Card
10049080,44781,Card
10049081,42490,Card
10049082,42580,Card
10049083,42111,Card
10049084,43675,Cash
10049085,42876,Card
10049086,43994,Card
10049087,43109,Card
10049088,43877,Cash
10049089,43887,Cash
10049090,43897,Card
10049091,42882,Card
10049092,43090,Cash
10049093,43299,Card
10049094,44442,Card
10049095,44754,Cash
10049096,43912,Cash
10049097,43554,Card
10049098,43329,Cash
10049099,44892,Cash
10049100,42019,Card
10049101,42744,Cash
10049102,42380,Cash
10049103,44580,Cash
10049104,44906,Cash
10049105,44825,Card
10049106,42804,Card
10049107,44038,Card
10049108,43993,Card
10049109,43106,Card
10049110,44600,Card
10049111,43507,Card
10049112,42999,Cash
10049113,43193,Card
10049114,42138,Card
10049115,42463,Card
10049116,42320,Cash
10049117,42873,Cash
10049118,42948,Cash
10049119,44364,Card
10049120,42912,Card
10049121,43517,Card
10049122,44969,Card
10049123,43688,Card
10049124,44731,Cash
10049125,44525,Card
10049126,44185,Card
10049127,43457,Card
10049128,43874,Cash
10049129,44337,Cash
10049130,43679,Card
10049131,42214,Cash
10049132,42645,Cash
10049133,42240,Card
10049134,44585,Card
10049135,44859,Cash
10049136,42688,Cash
10049137,44529,Card
10049138,44566,Cash
10049139,44976,Cash
10049140,44230,Card
10049141,43108,Cash
10049142,42175,Card
10049143,36260,Card
10049144,38994,Cash
10049145,36183,Cash
10049146,36721,Cash
10049147,37366,Cash
10049148,37247,Card
10049149,38076,Cash
10049150,37647,Card
10049151,38030,Cash
10049152,38711,Card
10049153,36608,Card
10049154,36580,Cash
10049155,37327,Card
10049156,37064,Cash
10049157,36452,Cash
10049158,38202,Cash
10049159,36212,Cash
10049160,37169,Cash
10049161,36863,Cash
10049162,37367,Card
10049163,36088,Card
10049164,38975,Card
10049165,37976,Card
10049166,36818,Cash
10049167,37899,Card
10049168,37559,Card
10049169,37186,Card
10049170,38142,Cash
10049171,38894,Card
10049172,36223,Cash
10049173,38358,Card
10049174,38322,Card
10049175,36437,Cash
10049176,13112,Card
10049177,13604,Cash
10049178,14395,Cash
10049179,12779,Card
10049180,14203,Card
10049181,12008,Card
10049182,13400,Card
10049183,12126,Card
10049184,13914,Cash
10049185,13118,Card
10049186,12701,Cash
10049187,13345,Cash
10049188,13402,Card
10049189,12590,Cash
10049190,13331,Card
10049191,13790,Card
10049192,13789,Card
10049193,14923,Cash
10049194,12372,Card
10049195,12710,Card
10049196,13029,Cash
10049197,39087,Cash
10049198,40787,Cash
10049199,39795,Cash
10049200,41416,Cash
10049201,40048,Card
10049202,41409,Cash
10049203,51811,Cash
10049204,53966,Cash
10049205,53778,Cash
10049206,52673,Card
10049207,52363,Card
10049208,52074,Card
10049209,53324,Card
10049210,52932,Cash
10049211,53908,Card
10049212,51620,Cash
10049213,53284,Cash
10049214,51317,Cash
10049215,52862,Cash
10049216,52199,Card
10049217,51102,Cash
10049218,52467,Card
10049219,53295,Card
10049220,51403,Cash
10049221,51990,Card
10049222,51626,Card
10049223,51359,Card
10049224,52791,Cash
10049225,51378,Card
10049226,51725,Card
10049227,53479,Card
10049228,52234,Cash
10049229,53540,Cash
10049230,51346,Cash
10049231,52983,Card
10049232,52214,Card
10049233,52341,Cash
10049234,53615,Cash
10049235,52963,Card
10049236,52742,Cash
10049237,52517,Card
10049238,52846,Card
10049239,53816,Card
10049240,53022,Cash
10049241,52941,Card
10049242,52812,Card
10049243,52914,Cash
10049244,53669,Card
10049245,51960,Cash
10049246,52213,Cash
10049247,52249,Cash
10049248,52713,Cash
10049249,51309,Cash
10049250,51818,Cash
10049251,52388,Card
10049252,52206,Card
10049253,53717,Card
10049254,51530,Card
10049255,52034,Cash
10049256,51152,Card
10049257,52810,Card
10049258,51782,Cash
10049259,52190,Card
10049260,53520,Card
10049261,52504,Cash
10049262,51022,Card
10049263,51830,Cash
10049264,52213,Card
10049265,53074,Cash
10049266,51413,Card
10049267,53486,Cash
10049268,51194,Card
10049269,51581,Cash
10049270,53147,Card
10049271,53988,Card
10049272,51028,Cash
10049273,51620,Cash
10049274,53854,Card
10049275,51120,Card
10049276,52742,Card
10049277,51783,Cash
10049278,53894,Cash
10049279,51954,Cash
10049280,53578,Card
10049281,53848,Cash
10049282,53693,Card
10049283,51798,Cash
10049284,53579,Card
10049285,52934,Card
10049286,51178,Card
10049287,52822,Cash
10049288,52744,Card
10049289,52730,Card
10049290,51554,Card
10049291,51815,Cash
10049292,52840,Cash
10049293,52925,Card
10049294,53645,Cash
10049295,53082,Cash
10049296,51936,Cash
10049297,53744,Cash
10049298,53470,Cash
10049299,51591,Card
10049300,52677,Card
10049301,53126,Card
10049302,53428,Card
10049303,53572,Card
10049304,52719,Card
10049305,53361,Cash
10049306,52607,Card
10049307,51299,Cash
10049308,52788,Cash
10049309,52429,Cash
10049310,51948,Cash
10049311,52982,Card
10049312,52114,Card
10049313,52729,Card
10049314,53556,Card
10049315,52336,Card
10049316,52269,Cash
10049317,51238,Card
10049318,51930,Card
10049319,51588,Card
10049320,51373,Cash
10049321,51691,Card
10049322,51364,Card
10049323,53266,Card
10049324,51177,Card
10049325,52527,Cash
10049326,53427,Cash
10049327,53927,Cash
10049328,52894,Cash
10049329,52149,Card
10049330,53280,Cash
10049331,52877,Card
10049332,52161,Cash
10049333,53995,Cash
10049334,53595,Card
10049335,52111,Cash
10049336,51366,Cash
10049337,53489,Card
10049338,51841,Cash
10049339,51054,Card
10049340,52049,Card
10049341,52431,Card
10049342,52701,Card
10049343,53129,Cash
10049344,52048,Card
10049345,53286,Card
10049346,52994,Card
10049347,53007,Card
10049348,51403,Card
10049349,51955,Cash
10049350,53940,Cash
10049351,51512,Cash
10049352,51848,Cash
10049353,53190,Card
10049354,52774,Card
10049355,53367,Cash
10049356,52764,Card
10049357,53167,Card
10049358,52931,Card
10049359,53024,Card
10049360,51109,Card
10049361,51717,Card
10049362,53065,Cash
10049363,52520,Card
10049364,52774,Card
10049365,51842,Cash
10049366,51294,Cash
10049367,51847,Card
10049368,53817,Card
10049369,52399,Cash
10049370,53560,Card
10049371,52547,Cash
10049372,51225,Cash
10049373,52616,Card
10049374,52198,Card
10049375,51215,Card
10049376,52443,Cash
10049377,52132,Card
10049378,52087,Card
10049379,51733,Cash
10049380,52126,Cash
10049381,52107,Card
10049382,52755,Cash
10049383,52588,Cash
10049384,51822,Card
10049385,53445,Card
10049386,52258,Card
10049387,53029,Cash
10049388,51203,Cash
10049389,53325,Cash
10049390,51345,Card
10049391,52680,Cash
10049392,51863,Cash
10049393,52917,Card
10049394,52617,Cash
10049395,53313,Card
10049396,53786,Card
10049397,51467,Card
10049398,53111,Cash
10049399,51443,Card
10049400,51205,Card
10049401,51170,Card
10049402,53339,Card
10049403,53054,Cash
10049404,51132,Cash
10049405,51717,Card
10049406,52295,Card
10049407,51565,Card
10049408,51829,Card
10049409,53499,Cash
10049410,51766,Card
10049411,51619,Card
10049412,52215,Cash
10049413,53522,Cash
10049414,52970,Card
10049415,53754,Card
10049416,53797,Cash
10049417,51190,Card
10049418,52066,Card
10049419,53983,Card
10049420,53599,Cash
10049421,53018,Card
10049422,51585,Card
10049423,53775,Cash
10049424,53052,Cash
10049425,52116,Card
10049426,51942,Cash
10049427,52115,Card
10049428,51157,Card
10049429,52964,Card
10049430,52080,Card
10049431,51672,Card
10049432,53038,Cash
10049433,52244,Card
10049434,53956,Card
10049435,27099,Card
10049436,27682,Card
10049437,27297,Card
10049438,27910,Card
10049439,27099,Cash
10049440,27510,Cash
10049441,29888,Card
10049442,27210,Cash
10049443,29170,Cash
10049444,28747,Card
10049445,35603,Cash
10049446,35665,Cash
10049447,33133,Card
10049448,35532,Card
10049449,34195,Cash
10049450,35875,Card
10049451,34130,Card
10049452,33993,Card
10049453,33347,Cash
10049454,35870,Cash
10049455,35099,Card
10049456,57901,Cash
10049457,58593,Card
10049458,57961,Cash
10049459,59567,Cash
10049460,58551,Cash
10049461,58360,Cash
10049462,59894,Cash
10049463,57010,Card
10049464,58443,Card
10049465,59997,Cash
10049466,59270,Cash
10049467,57529,Cash
10049468,58113,Cash
10049469,57889,Cash
10049470,59424,Cash
10049471,59398,Card
10049472,59053,Card
10049473,57548,Card
10049474,57769,Cash
10049475,57354,Card
10049476,58468,Cash
10049477,3742,Card
10049478,4586,Card
10049479,5939,Cash
10049480,5987,Card
10049481,4490,Card
10049482,4048,Card
10049483,5417,Card
10049484,3067,Cash
10049485,3532,Card
10049486,5236,Card
10049487,4323,Card
10049488,4397,Card
10049489,5774,Cash
10049490,4408,Card
10049491,4964,Card
10049492,4106,Card
10049493,3490,Cash
10049494,5139,Card
10049495,4910,Cash
10049496,5209,Card
10049497,3708,Cash
10049498,5784,Card
10049499,5651,Card
10049500,5196,Cash
10049501,3237,Card
10049502,5558,Cash
10049503,4198,Cash
10049504,5856,Card
10049505,4997,Cash
10049506,5956,Cash
10049507,4019,Cash
10049508,5056,Cash
10049509,5151,Card
10049510,4311,Cash
10049511,4610,Cash
10049512,3109,Card
10049513,3928,Card
10049514,4626,Card
10049515,3101,Cash
10049516,4887,Cash
10049517,5380,Card
10049518,4998,Cash
10049519,3789,Card
10049520,5809,Cash
10049521,3437,Card
10049522,3445,Cash
10049523,3399,Card
10049524,25322,Card
10049525,25138,Card
10049526,26563,Card
10049527,25862,Cash
10049528,24852,Cash
10049529,32160,Card
10049530,31034,Card
10049531,30186,Cash
10049532,32726,Card
10049533,31369,Cash
10049534,30252,Cash
10049535,32464,Cash
10049536,32984,Cash
10049537,30441,Card
10049538,8990,Card
10049539,6670,Card
10049540,8327,Cash
10049541,8655,Card
10049542,7814,Card
10049543,6265,Card
10049544,6350,Card
10049545,8052,Card
10049546,8469,Cash
10049547,6617,Card
